Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Bin name,Incoming (not editable),Unavailable (not editable),Committed (not editable),Available (not editable),On hand (current),On hand (new)
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,32,,,VFJ-204_MEHENDI-GREEN_32,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,34,,,VFJ-204_MEHENDI-GREEN_34,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,34,,,VFJ-204_MEHENDI-GREEN_34,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,34,,,VFJ-204_MEHENDI-GREEN_34,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,34,,,VFJ-204_MEHENDI-GREEN_34,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,34,,,VFJ-204_MEHENDI-GREEN_34,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,34,,,VFJ-204_MEHENDI-GREEN_34,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,36,,,VFJ-204_MEHENDI-GREEN_36,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,36,,,VFJ-204_MEHENDI-GREEN_36,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,36,,,VFJ-204_MEHENDI-GREEN_36,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,36,,,VFJ-204_MEHENDI-GREEN_36,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,36,,,VFJ-204_MEHENDI-GREEN_36,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,36,,,VFJ-204_MEHENDI-GREEN_36,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,38,,,VFJ-204_MEHENDI-GREEN_38,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,38,,,VFJ-204_MEHENDI-GREEN_38,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,38,,,VFJ-204_MEHENDI-GREEN_38,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,38,,,VFJ-204_MEHENDI-GREEN_38,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,38,,,VFJ-204_MEHENDI-GREEN_38,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,38,,,VFJ-204_MEHENDI-GREEN_38,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,40,,,VFJ-204_MEHENDI-GREEN_40,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,40,,,VFJ-204_MEHENDI-GREEN_40,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,40,,,VFJ-204_MEHENDI-GREEN_40,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,40,,,VFJ-204_MEHENDI-GREEN_40,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,40,,,VFJ-204_MEHENDI-GREEN_40,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,40,,,VFJ-204_MEHENDI-GREEN_40,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,42,,,VFJ-204_MEHENDI-GREEN_42,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,42,,,VFJ-204_MEHENDI-GREEN_42,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,42,,,VFJ-204_MEHENDI-GREEN_42,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,42,,,VFJ-204_MEHENDI-GREEN_42,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,42,,,VFJ-204_MEHENDI-GREEN_42,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,42,,,VFJ-204_MEHENDI-GREEN_42,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,44,,,VFJ-204_MEHENDI-GREEN_44,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,44,,,VFJ-204_MEHENDI-GREEN_44,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,44,,,VFJ-204_MEHENDI-GREEN_44,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,44,,,VFJ-204_MEHENDI-GREEN_44,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,44,,,VFJ-204_MEHENDI-GREEN_44,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,44,,,VFJ-204_MEHENDI-GREEN_44,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,46,,,VFJ-204_MEHENDI-GREEN_46,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,46,,,VFJ-204_MEHENDI-GREEN_46,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,46,,,VFJ-204_MEHENDI-GREEN_46,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,46,,,VFJ-204_MEHENDI-GREEN_46,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,46,,,VFJ-204_MEHENDI-GREEN_46,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,46,,,VFJ-204_MEHENDI-GREEN_46,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,48,,,VFJ-204_MEHENDI-GREEN_48,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,48,,,VFJ-204_MEHENDI-GREEN_48,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,48,,,VFJ-204_MEHENDI-GREEN_48,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,48,,,VFJ-204_MEHENDI-GREEN_48,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,48,,,VFJ-204_MEHENDI-GREEN_48,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,48,,,VFJ-204_MEHENDI-GREEN_48,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,50,,,VFJ-204_MEHENDI-GREEN_50,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,50,,,VFJ-204_MEHENDI-GREEN_50,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,50,,,VFJ-204_MEHENDI-GREEN_50,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,50,,,VFJ-204_MEHENDI-GREEN_50,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,50,,,VFJ-204_MEHENDI-GREEN_50,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,MEHENDI-GREEN,SIZE,50,,,VFJ-204_MEHENDI-GREEN_50,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,32,,,VFJ-204_OFF-WHITE_32,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,32,,,VFJ-204_OFF-WHITE_32,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,32,,,VFJ-204_OFF-WHITE_32,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,32,,,VFJ-204_OFF-WHITE_32,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,32,,,VFJ-204_OFF-WHITE_32,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,32,,,VFJ-204_OFF-WHITE_32,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,34,,,VFJ-204_OFF-WHITE_34,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,34,,,VFJ-204_OFF-WHITE_34,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,34,,,VFJ-204_OFF-WHITE_34,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,34,,,VFJ-204_OFF-WHITE_34,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,34,,,VFJ-204_OFF-WHITE_34,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,34,,,VFJ-204_OFF-WHITE_34,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,36,,,VFJ-204_OFF-WHITE_36,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,36,,,VFJ-204_OFF-WHITE_36,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,36,,,VFJ-204_OFF-WHITE_36,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,36,,,VFJ-204_OFF-WHITE_36,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,36,,,VFJ-204_OFF-WHITE_36,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,36,,,VFJ-204_OFF-WHITE_36,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,38,,,VFJ-204_OFF-WHITE_38,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,38,,,VFJ-204_OFF-WHITE_38,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,38,,,VFJ-204_OFF-WHITE_38,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,38,,,VFJ-204_OFF-WHITE_38,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,38,,,VFJ-204_OFF-WHITE_38,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,38,,,VFJ-204_OFF-WHITE_38,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,40,,,VFJ-204_OFF-WHITE_40,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,40,,,VFJ-204_OFF-WHITE_40,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,40,,,VFJ-204_OFF-WHITE_40,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,40,,,VFJ-204_OFF-WHITE_40,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,40,,,VFJ-204_OFF-WHITE_40,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,40,,,VFJ-204_OFF-WHITE_40,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,42,,,VFJ-204_OFF-WHITE_42,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,42,,,VFJ-204_OFF-WHITE_42,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,42,,,VFJ-204_OFF-WHITE_42,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,42,,,VFJ-204_OFF-WHITE_42,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,42,,,VFJ-204_OFF-WHITE_42,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,42,,,VFJ-204_OFF-WHITE_42,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,44,,,VFJ-204_OFF-WHITE_44,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,44,,,VFJ-204_OFF-WHITE_44,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,44,,,VFJ-204_OFF-WHITE_44,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,44,,,VFJ-204_OFF-WHITE_44,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,44,,,VFJ-204_OFF-WHITE_44,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,44,,,VFJ-204_OFF-WHITE_44,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,46,,,VFJ-204_OFF-WHITE_46,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,46,,,VFJ-204_OFF-WHITE_46,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,46,,,VFJ-204_OFF-WHITE_46,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,46,,,VFJ-204_OFF-WHITE_46,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,46,,,VFJ-204_OFF-WHITE_46,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,46,,,VFJ-204_OFF-WHITE_46,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,48,,,VFJ-204_OFF-WHITE_48,,,Warehouse Location,,0,0,0,0,0,10
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,48,,,VFJ-204_OFF-WHITE_48,,,Shop Location - Gokhale Road Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,48,,,VFJ-204_OFF-WHITE_48,,,Shop Location - Korum Mall Thane,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,48,,,VFJ-204_OFF-WHITE_48,,,Shop Location - Real Tech Park Vashi,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,48,,,VFJ-204_OFF-WHITE_48,,,Shop Location - Karishma Center Chembur,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,48,,,VFJ-204_OFF-WHITE_48,,,Shop Location - Dombivli,,not stocked,not stocked,not stocked,not stocked,not stocked,
position-printed-multi-brocade-overlap-blouse,Position Printed Multi Brocade Overlap Blouse,COLOR,OFF-WHITE,SIZE,50,,,VFJ-204_OFF-WHITE_50,,,Warehouse Location,,0,0,0,0,0,10
